name	datetime	temp	feelslike	dew	humidity	precip	precipprob	preciptype	snow	snowdepth	windgust	windspeed	winddir	sealevelpressure	cloudcover	visibility	solarradiation	solarenergy	uvindex	severerisk	conditions	icon	stations
berlin	1992-07-14T18:00:00	20.1	20.1	14.9	72.02		0					37.4	250	1011.3	90.7	12					Overcast	cloudy	10384099999,10389099999,10385099999
berlin	1992-07-14T19:00:00	19.5	19.5	15.1	75.65		0					54.5	262	1011.6	90.7	12.4					Overcast	wind	10384099999,10389099999,10385099999
berlin	1992-07-14T20:00:00	18.2	18.2	14.9	81.1		0					43	263	1011.7	42.1	17.7					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-14T21:00:00	18.4	18.4	14.5	77.94		0					45	262	1011.8	12.2	12.4					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-14T22:00:00	18.1	18.1	14.3	78.41		0					42.2	270	1012.2	10	12.4					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-14T23:00:00	17.4	17.4	13.5	77.86		0					34.9	284	1013.2	27	17					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-15T00:00:00	17.4	17.4	12.5	72.73		0					37.4	285	1013.5	31.5	12.4					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-15T01:00:00	16.9	16.9	11.3	69.71		0					40.9	287	1013.8	40	11.5					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-15T02:00:00	15.6	15.6	10.2	70.11		0					42.6	286	1014.2	10	18.3					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-15T03:00:00	15	15	9.9	71.56		0					46	287	1014.3	0	11.1					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-15T04:00:00	14.2	14.2	9.3	72.49		0					42.7	287	1014.7	0	11.1					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-15T05:00:00	13.4	13.4	9.3	76.05		0					46	286	1014.7	8.5	15					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-15T06:00:00	13.2	13.2	9.1	76.21		0					43.5	285	1014.9	0	10.7					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-15T07:00:00	13.3	13.3	9.7	79.29		0					37.2	285	1015.4	10	12					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-15T08:00:00	14	14	10.1	77.59		0					24.4	282	1016.2	10	17.4					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-15T09:00:00	15.1	15.1	10.6	74.22		0					24.3	280	1016.2	52.6	29.3					Partially cloudy	partly-cloudy-day	10381099999,10389099999,10385099999
berlin	1992-07-15T10:00:00	15.9	15.9	11.3	74.11		0					24.1	280	1016.4	61.5	12					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-15T11:00:00	17.4	17.4	10.7	64.95		0					24.9	288	1016.9	67	20.4					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-15T12:00:00	18	18	10.3	60.61		0					27.7	294	1017.1	53	12.4					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-15T13:00:00	18.7	18.7	9.7	55.69		0					27.3	286	1017.1	52.2	12.8					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-15T14:00:00	19.5	19.5	9	50.37		0					29.7	260	1017.3	60.5	21.2					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-15T15:00:00	19.1	19.1	9.3	53.1		0					30.1	272	1017.4	90	13.2					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-15T16:00:00	19.6	19.6	9.2	50.97		0					26.8	286	1017.7	87	21.2					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-15T17:00:00	19.6	19.6	9	50.4		0					24.2	281	1017.6	90	48.5					Partially cloudy	partly-cloudy-day	10381099999,10389099999,10385099999
berlin	1992-07-15T18:00:00	20.1	20.1	8.4	46.71		0					20.8	294	1017.4	80	13.2					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-15T19:00:00	20.1	20.1	8.9	48.42		0					25.1	284	1017.2	43	13.2					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-15T20:00:00	20.3	20.3	8.5	46.75		0					25.2	286	1017.3	48.1	24.2					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-15T21:00:00	19.8	19.8	7.2	43.92		0					23.2	289	1017.4	13.7	13.2					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-15T22:00:00	18.6	18.6	7.8	49.17		0					28.6	302	1017.8	50	11.5					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-15T23:00:00	17.5	17.5	8.2	54.57		0					20.1	302	1018.2	14.5	22					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-16T00:00:00	17	17	8.9	58.85		0					20.4	310	1018.2	30	12.2					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-16T01:00:00	15.8	15.8	9	64.22		0					12.8	328	1018.4	10	12.2					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-16T02:00:00	15.2	15.2	9	66.35		0					14.1	321	1018.5	47.4	22					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-16T03:00:00	14.8	14.8	9.5	70.33		0					15.8	319	1018.5	60	12.2					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-16T04:00:00	14	14	8.9	71.29		0					12.1	320	1018.6	10	12.2					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-16T05:00:00	13.4	13.4	8.3	71.57		0					12.9	316	1018.7	10	20.5					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-16T06:00:00	13.2	13.2	8.5	73.42		0					13.1	292	1018.7	30	11.5					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-16T07:00:00	13.6	13.6	8.9	73.12		0					10.8	248	1019.3	30	11.5					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-16T08:00:00	14.8	14.8	9.2	68.97		0					13.3	288	1019.6	34.5	15.3					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-16T09:00:00	16.4	16.4	9.3	63.05		0					8.7	278	1019.7	64.5	16.8					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-16T10:00:00	16.9	16.9	9.7	62.77		0					12	260	1019.8	90	12.4					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-16T11:00:00	16.8	16.8	10.2	65.07		0					6.9	296	1019.6	90	11.1					Partially cloudy	partly-cloudy-day	10384099999,10385099999
berlin	1992-07-16T12:00:00	18.5	18.5	10.3	58.77		0					10.8	292	1019.7	90	12.4					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-16T13:00:00	19.3	19.3	10.5	56.88		0					14.7	272	1019.6	90	12.4					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-16T14:00:00	19.5	19.5	9.8	53.53		0					15.3	262	1019.4	90	17.9					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-16T15:00:00	19.7	19.7	9.5	51.73		0					17.9	258	1019.2	90	12.4					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-16T16:00:00	20.4	20.4	10	51.18		0					16.2	261	1019	81	17.7					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-16T17:00:00	21.3	21.3	10.2	49.31		0					14.3	277	1018.7	63	17					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-16T18:00:00	22.3	22.3	10.4	47.02		0					7.1	297	1018.6	50	11.5					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-16T19:00:00	21.1	21.1	9.9	48.83		0					11.7	332	1018.4	90	11.9					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-16T20:00:00	20.5	20.5	9.7	50.02		0					12	322	1018.7	63	18.8					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-16T21:00:00	20.1	20.1	8	45.64		0					7.5	326	1018.7	50	11.9					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-16T22:00:00	19.2	19.2	7.8	47.47		0					8.4	338	1019	30	11.5					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-16T23:00:00	18	18	8.1	52.39		0					6.2	349	1019	10	20.5					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-17T00:00:00	17.2	17.2	8.1	55.1		0					7.2	350	1019.3	0	12.2					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-17T01:00:00	16.6	16.6	8.9	60.37		0					2.8	10	1019.3	30	11.9					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-17T02:00:00	15.7	15.7	9.2	65.6		0					0.3	170	1019.5	47	17.3					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-17T03:00:00	15.6	15.6	9.5	67.07		0					0		1019.3	10	11.9					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-17T04:00:00	15.4	15.4	9.7	69.16		0					5.8	150	1018.9	30	11.3					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-17T05:00:00	14.6	14.6	9.7	72.52		0					7.1	152	1019	57	16.8					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-17T06:00:00	15.2	15.2	10.3	72.69		0					12.9	158	1018.8	60	10.9					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-17T07:00:00	15.6	15.6	10.7	72.47		0					15.3	155	1019.3	80	10.9					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-17T08:00:00	16.7	16.7	10.7	67.71		0					20.6	164	1018.7	38.5	15.2					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-17T09:00:00	19.1	19.1	10.4	57.06		0					21.5	172	1019	30	14.4					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-17T10:00:00	21.3	21.3	10.7	50.99		0					14.8	173	1018.6	60	11.1					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-17T11:00:00	23.5	23.5	11.3	46.31		0					14.1	176	1018.2	54.5	14.4					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-17T12:00:00	24.9	24.9	10.9	41.39		0					12.4	184	1018.2	90	11.1					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-17T13:00:00	26.5	26.5	11.1	38.17		0					15.9	196	1017.6	90	11.1					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-17T14:00:00	26.4	26.4	11.6	39.67		0					15.2	212	1017.1	98.5	15.3					Overcast	cloudy	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-17T15:00:00	26	26	12	41.74		0					14.9	213	1016.5	100	11.1					Overcast	cloudy	10384099999,10389099999,10385099999
berlin	1992-07-17T16:00:00	26.2	26.2	13	44.14		0					13.9	190	1016	81.5	15.2					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-17T17:00:00	27.4	27.3	13.4	42.23		0					14.6	174	1015.4	81.5	14.2					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-17T18:00:00	27.3	27.3	13.6	43.05		0					16.5	189	1014.6	90	11.1					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-17T19:00:00	26.8	27.2	15	48.3		0					17	196	1014.2	100	11					Overcast	cloudy	10384099999,10389099999,10385099999
berlin	1992-07-17T20:00:00	25.8	25.8	16.3	55.56		0					14.9	199	1014	100	14.2					Overcast	cloudy	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-17T21:00:00	21.9	21.9	18.9	83.25		0					42.2	211	1014.5	100	8.4					Overcast	cloudy	10384099999,10389099999,10385099999
berlin	1992-07-17T22:00:00	20.4	20.4	18.1	86.34		0					22.3	209	1014.4	100	10.9					Overcast	cloudy	10384099999,10389099999,10385099999
berlin	1992-07-17T23:00:00	20.3	20.3	18.1	87.18		0					23	225	1014.4	100	11.4					Overcast	cloudy	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-18T00:00:00	19.9	19.9	18.7	92.78		0					47.1	258	1014.8	100	4.2					Overcast	cloudy	10384099999,10389099999,10385099999
berlin	1992-07-18T01:00:00	19.3	19.3	18.7	96.64		0					22.2	268	1014.6	100	7.9					Overcast	cloudy	10384099999,10389099999,10385099999
berlin	1992-07-18T02:00:00	19	19	18.4	96.19		0					30.5	240	1014.3	100	7					Overcast	cloudy	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-18T03:00:00	18.7	18.7	18.3	97.6		0					32.8	258	1014.4	100	10.9					Overcast	cloudy	10384099999,10389099999,10385099999
berlin	1992-07-18T04:00:00	18.7	18.7	18.1	96.64		0					29.6	283	1014.4	100	8.9					Overcast	cloudy	10384099999,10389099999,10385099999
berlin	1992-07-18T05:00:00	18.3	18.3	17.2	93.3		0					23.9	272	1014.3	99.5	5.9					Overcast	cloudy	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-18T06:00:00	18.4	18.4	17.5	94.42		0					27.4	247	1014.1	90	2.9					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-18T07:00:00	18.4	18.4	17.3	93.09		0					42.8	245	1014.3	62.2	5.9					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-18T08:00:00	18.6	18.6	17.3	91.98		0					40.8	255	1014.6	46.1	6.2					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-18T09:00:00	19.4	19.4	17.1	86.47		0					34	267	1014.8	49.1	8.4					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-18T10:00:00	20.6	20.6	16.3	76.22		0					38.1	272	1014.9	52.2	10.8					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-18T11:00:00	20.4	20.4	15.7	74.34		0					35.3	283	1015.8	57.6	15.2					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-18T12:00:00	21.5	21.5	15.1	67.04		0					30.4	282	1015.7	33.7	12					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-18T13:00:00	22.4	22.4	13.6	57.25		0					29.6	277	1015.9	43.7	12					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-18T14:00:00	22.1	22.1	14.3	61.21		0					28.6	278	1016.3	90	17.4					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-18T15:00:00	22.3	22.3	13.3	56.83		0					31.7	287	1016.1	62.2	12.4					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-18T16:00:00	21.5	21.5	15	66.35		0					28.7	286	1016.4	70.5	13.5					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-18T17:00:00	22.4	22.4	14.7	61.85		0					26.9	283	1016.3	43.5	14.5					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-18T18:00:00	23.5	23.5	11.7	47.63		0					34.9	270	1016.2	30.7	12					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-18T19:00:00	23.1	23.1	11.3	47.47		0					33.2	280	1016.4	30.7	12					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-18T20:00:00	22.7	22.7	11.5	49.3		0					27.6	299	1017	51.5	14.6					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-18T21:00:00	20.3	20.3	12.6	61.33		0					28.4	344	1018.3	40	11.1					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-18T22:00:00	18.9	18.9	11.9	63.8		0					27.8	337	1018.7	10	11.1					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-18T23:00:00	17.7	17.7	12.1	69.68		0					24.8	317	1019.1	20.4	22.8					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-19T00:00:00	17.9	17.9	12.9	72.64		0					19.2	280	1019.4	32.2	12					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-19T01:00:00	18.2	18.2	12.9	71.04		0					21.2	278	1019.7	89.3	12					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-19T02:00:00	18.1	18.1	13.2	72.81		0					19.5	278	1019.9	78	20.3					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-19T03:00:00	18	18	12.7	71.38		0					25.7	295	1019.8	30	11.7					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-19T04:00:00	17.2	17.2	11.7	70.16		0					25.8	290	1019.7	0	10.4					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-19T05:00:00	16.3	16.3	12.8	79.44		0					18.3	285	1020	17.5	13.7					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-19T06:00:00	15.5	15.5	12.7	83.73		0					15.3	288	1020.2	10	10					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-19T07:00:00	15.5	15.5	12.7	83.7		0					13	292	1020.6	57.8	10.9					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-19T08:00:00	16.5	16.5	12.8	78.6		0					8.5	223	1020.7	12.1	13					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-19T09:00:00	18.1	18.1	13.3	73.5		0					13.4	231.5	1020.8	26.1	14					Partially cloudy	partly-cloudy-day	
berlin	1992-07-19T10:00:00	19.6	19.6	13.7	68.48		0					18.2	240	1020.9	40	15					Partially cloudy	partly-cloudy-day	10389099999,10385099999
berlin	1992-07-19T11:00:00	20.4	20.4	13.4	64.07		0					17.3	246	1020.7	67.5	15.7					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-19T12:00:00	22	22	12.1	53.46		0					14.8	266	1020.5	41.5	12					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-19T13:00:00	23.4	23.4	13.1	52.4		0					16.2	280	1020.1	31.5	12.8					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-19T14:00:00	24.6	24.6	12.2	46.04		0					16.6	261	1019.8	11	17.9					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-19T15:00:00	25.2	25.2	12.1	43.97		0					10.2	229	1019.3	10	12.2					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-19T16:00:00	26.3	26.3	11.7	40.23		0					11.8	246	1018.8	8.5	20.5					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-19T17:00:00	26.6	26.6	10.7	37.02		0					14.7	238	1018.4	10	20.5					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-19T18:00:00	27	26.7	10.7	36.12		0					14.4	233	1018	40	12.2					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-19T19:00:00	27	26.6	9.3	32.73		0					13.4	226	1017.7	30	12.2					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-19T20:00:00	26.7	26.4	9.2	33.11		0					8.9	206	1017.5	27	20.5					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-19T21:00:00	25.7	25.7	10.7	39.05		0					10.8	205	1017.4	60	12.2					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-19T22:00:00	23.9	23.9	11	44.37		0					14	192	1017.7	80	12.2					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-19T23:00:00	22.7	22.7	11.9	50.47		0					13.8	188	1017.4	43	19					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-20T00:00:00	22.4	22.4	12.1	52.25		0					15.4	198	1017.4	40	12.2					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-20T01:00:00	21.5	21.5	12.5	56.76		0					15.4	190	1016.8	10	12.2					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-20T02:00:00	20.4	20.4	13	62.36		0					18.7	189	1016.7	10	17.3					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-20T03:00:00	20.1	20.1	12.9	63.29		0					20.8	190	1016.4	10	11.5					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-20T04:00:00	19.9	19.9	12.5	62.58		0					19.3	198	1016.3	10	11.5					Clear	clear-night	10384099999,10389099999,10385099999
berlin	1992-07-20T05:00:00	19.4	19.4	12.8	65.7		0					18.3	204	1016.5	51.5	13.8					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-20T06:00:00	19.9	19.9	13.1	64.89		0					19.3	197	1017	50	11.1					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-20T07:00:00	19.9	19.9	13.5	66.84		0					16.6	207	1017.1	30	10.9					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-20T08:00:00	20.7	20.7	14.3	66.62		0					14.2	206	1017.1	13	13.6					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-20T09:00:00	22.8	22.8	14.9	61.09		0					14.3	209	1017.2	10	13.6					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-20T10:00:00	25.6	25.6	15.6	53.7		0					18.2	220	1016.8	0	23					Clear	clear-day	10389099999,10385099999
berlin	1992-07-20T11:00:00	27.4	27.8	16.2	50.42		0					11.1	203	1016.7	0	15.3					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-20T12:00:00	29.1	29	15.4	43.29		0					17	210	1016.4	0	11.5					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-20T13:00:00	30.3	30	15.3	40.29		0					12.9	220	1016.1	10	11.9					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-20T14:00:00	31.4	31	15.1	37.32		0					13.6	211	1015.7	10	15.8					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-20T15:00:00	31.1	30.6	14.5	36.46		0					5.7	235	1015.3	30	11.9					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-20T16:00:00	31.9	31.6	15.2	36.65		0					6.4	228	1014.3	47	17.3					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-20T17:00:00	32.1	32	15.7	37.27		0					8.1	223	1014.1	48.5	17					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-20T18:00:00	32.1	31.8	15.5	36.84		0					1.2	120	1013.5	80	11.5					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-20T19:00:00	31.8	31.4	15	36.24		0					4.3	120	1013	90	11.5					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-20T20:00:00	31.2	31.1	15.8	39.42		0					0.2	200	1012.9	81.5	17					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-20T21:00:00	29.8	29.9	16	43.36		0					0.1	70	1012.8	90	11.5					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-20T22:00:00	28.1	28.5	16.5	49.36		0					2.8	90	1013.6	50	11.5					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-20T23:00:00	26.7	26.7	16.2	52.77		0					7.1	107	1013.6	31.5	16.8					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-21T00:00:00	26.2	26.2	15.7	52.44		0					14.3	88	1013.4	40	11.1					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-21T01:00:00	24.8	24.8	15.9	57.77		0					14.9	93	1012.7	30	10.7					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-21T02:00:00	23.9	23.9	16.1	61.79		0					17.7	93	1012.7	14.5	15					Clear	clear-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-21T03:00:00	24	24	16.1	61.35		0					20.1	98	1012.9	40	10.7					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-21T04:00:00	23.2	23.2	15.9	63.41		0					18.1	159	1011.4	40	10.7					Partially cloudy	partly-cloudy-night	10384099999,10389099999,10385099999
berlin	1992-07-21T05:00:00	22	22	16.3	70.28		0					19.7	155	1011.7	48.5	13.5					Partially cloudy	partly-cloudy-night	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-21T06:00:00	21.9	21.9	16.3	70.67		0					25.7	150	1011.8	50	10					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-21T07:00:00	22.4	22.4	16.3	68.43		0					30.9	145	1012	60	10.1					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-21T08:00:00	23.3	23.3	16.3	64.53		0					38.3	164	1012.2	48.5	12.5					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-21T09:00:00	25.6	25.6	15.2	52.71		0					47.3	156	1011.7	38.5	12.9					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-21T10:00:00	28.1	27.8	13.5	40.69		0					29.5	150	1011.2	30	11.1					Partially cloudy	partly-cloudy-day	10384099999,10389099999,10385099999
berlin	1992-07-21T11:00:00	29.7	28.9	12.8	35.54		0					26.4	153	1011.1	10	15.5					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-21T12:00:00	30.9	29.7	11.9	31.29		0					21.8	150	1010.8	10	11.5					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-21T13:00:00	32.4	31.3	12.6	30		0					23.1	152	1009.9	10	11.5					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-21T14:00:00	33.8	32.6	12.4	27.4		0					26.5	144	1009.1	30	17					Partially cloudy	partly-cloudy-day	10381099999,10384099999,10389099999,10385099999
berlin	1992-07-21T15:00:00	34.7	33.5	12.4	26.08		0					25	143	1008.6	10	11.5					Clear	clear-day	10384099999,10389099999,10385099999
berlin	1992-07-21T16:00:00	35.1	33.8	11.8	24.44		0					21.4	172	1008.4	10	17					Clear	clear-day	10381099999,10384099999,10389099999,10385099999
